n,word,ipa,pos,gloss,etym
321,bekøn,/ˈbekʰøn/,动词,打倒，击败。,原生词根，模拟打击声。
322,bekønabela,/bekʰønaˈbela/,形容词,可打倒的。,「bekøn」+ 后缀 -bela（可被……的）。
323,bekønitá,/bekʰøˈnitʰaː/,形容词,被打倒的。,「bekøn」+ 后缀 -itá（结果状态）。
324,bekte,/ˈbekʰtʰə/,名词,钱币。,原生词根。
325,bela,/ˈbela/,形容词,美丽的。,"拉丁语 ""bellus""。"
326,belakan,/bəˈlakʰan/,名词,虾酱。,源自马来语「belacan」。
327,beleko,/bəˈlekʰo/,名词,美丽。,源自世界语「beleco」。
328,belen,/ˈbelən/,动词,变成美丽。,「bela」+ 后缀 -en（变成）。
329,beli,/ˈbeli/,副词,美丽地。,「bela」+ 后缀 -li（副词化）。
330,belji,/ˈbeld͡ʒi/,动词,使美丽。,「bela」+ 后缀 -ji（使动）。
331,belka,/ˈbelkʰa/,名词,松鼠。,源自俄语「белка」(belka)。
332,belum,/ˈbelum/,名词,战争。,源自拉丁语「bellum」。
333,bena,/ˈbe.na/,动词,祝福（与 benidik 同源，更口语化）。,"拉丁语 ""bene""。"
334,benabela,/bənaˈbela/,形容词,可祝福（与 benidik 同源的。,「bena」+ 后缀 -bela（可被……的）。
335,benaitá,/bənaˈitʰaː/,形容词,被祝福（与 benidik 同源的。,「bena」+ 后缀 -itá（结果状态）。
336,benĉo,/ˈbentʃo/,名词,长椅。,源自日耳曼语「bench」。
337,benidik,/bə.niˈdikʰ/,助词,祝福。,"拉丁语 ""benedicere"" 简化。"
338,bento,/ˈbentʰo/,名词,便当。,源自日语「弁当」(bento)。
339,berga,/ˈbeɹ.ɡa/,名词,山崖，峭壁。,日耳曼语源。
340,besoinom,/bəˈswa.nom/,名词,需要，索取。,"法语 ""besoin"" + 名词后缀 ""-om""。"
341,besto,/ˈbes.tʰo/,名词,野兽。,原生词根。
342,bét,/beːtʰ/,名词,热，热度。,原生词根（与 bétanke 温热 同根）。
343,bétanka,/beːˈtʰaŋkʰa/,形容词,温热的。,原生词根。
344,betik,/ˈbetʰikʰ/,名词,木瓜。,源自马来语「betik」。
345,betpéda,/bəˈtʰpeːda/,形容词,稳重的。,原生词根。
346,bevar,/ˈbe.vaɹ/,动词,喝。,"拉丁语 ""bibere"" 变体。"
347,bevarabela,/bəvaʁaˈbela/,形容词,可喝的。,「bevar」+ 后缀 -bela（可被……的）。
348,bevaritá,/bəvaˈʁitʰaː/,形容词,被喝的。,「bevar」+ 后缀 -itá（结果状态）。
349,bezon,/bə.ˈzon/,动词,需要。,借世界语 bezoni。
350,bhiksohu,/bʰiˈkʰsohu/,名词,僧。,源自梵语「भिक्षु」(bhikshu)。
351,bhiksohuni,/bʰikʰsoˈhuni/,名词,尼。,源自梵语「भिक्षुणी」(bhikshuni)。
352,biber,/ˈbibəɹ/,名词,青椒。,借词「biber」。
353,biblioteka,/biblioˈtʰekʰa/,名词,图书馆。,源自拉丁语「bibliotheca」。
354,bíi,/ˈbiːi/,名词,挂毯。,原生词根。
355,bijou,/biˈd͡ʒou/,名词,珠宝。,源自法语「bijou」。
356,bíka,/ˈbiːkʰa/,名词,岔路。,原生词根。
357,bilo,/ˈbilo/,名词,法案。,源自英语「bill」。
358,bín,/ˈbiːn/,名词,音符。,源自意大利语「nota」。
359,biobu,/biˈobu/,名词,屏风。,源自日语「屏風」(byobu)。
360,biografia,/bioɡraˈfia/,名词,传记。,源自拉丁语「biographia」。
361,biologia,/bioloˈɡia/,名词,生物。,源自希腊语「βιολογία」(biologia)。
362,birĉo,/ˈbiɹtʃo/,名词,桦树。,源自日耳曼语「birch」。
363,bird,/biɹd/,名词,鸟。,"英语 ""bird""，词尾清化。"
364,bisek,/ˈbisəkʰ/,名词,长老。,原生词根。
365,bisiklo,/biˈsikʰlo/,名词,自行车。,源自英语「bicycle」。
366,biskuit,/biˈskʰuitʰ/,名词,饼干。,源自法语「biscuit」。
367,bisømú,/biˈsømuː/,名词,节日。,原生词根。
368,bistoro,/biˈstʰoʁo/,副词,急速地。,源自俄语「быстро」(bystro)。
369,bita,/ˈbitʰa/,形容词,愚钝的。,原生词根。
370,blagak,/ˈblaɡakʰ/,动词,恳求。,源自波兰语「blagac」。
371,blægek,/ˈblæɡəkʰ/,名词,积雪。,原生词根。
372,blagriro,/blaˈɡriʁo/,动词,怒斥。,原生词根。
373,blanka,/ˈblan.kʰa/,形容词,白色的。,借英语 blank。
374,blanken,/ˈblaŋkʰən/,动词,变成白色。,「blanki」+ 后缀 -en（变成）。
375,blanki,/ˈblaŋkʰi/,形容词,白色的。,"德语 ""blank""。"
376,blankji,/ˈblaŋkʰd͡ʒi/,动词,使白色。,「blanki」+ 后缀 -ji（使动）。
377,blankli,/ˈblaŋkʰli/,副词,白色地。,「blanki」+ 后缀 -li（副词化）。
378,blaua,/ˈblau.a/,形容词,蓝色的。,源自德语「blau」
379,blava,/ˈbla.va/,形容词,蓝色的。,源自拉丁语「blavus」（蓝）／日耳曼语「blau」
380,blelga,/ˈblelɡa/,形容词,腼腆的。,原生词根。
381,bleró,/ˈbleʁoː/,名词,先知。,原生词根。
382,blimum,/ˈblimum/,名词,薄雾。,原生词根。
383,blimumdren,/bli.mumˈdren/,名词,薄雾散去的那个瞬间，天光乍亮。,blimum（薄雾）+ dren（褪去）。
384,blin,/ˈblin/,名词,薄饼。,源自俄语「блин」(blin)。
385,blín,/ˈbliːn/,名词,米酒。,源自日语「酒」(sake)。
386,blinta,/ˈblintʰa/,名词,山顶。,原生词根。
387,blir,/bliɹ/,动词,变成，成为。,"受瑞典语 ""bli"" 影响。"
388,blirabela,/bliʁaˈbela/,形容词,可变成的。,「blir」+ 后缀 -bela（可被……的）。
389,bliritá,/bliˈʁitʰaː/,形容词,被变成的。,「blir」+ 后缀 -itá（结果状态）。
390,blisoe,/bliˈsoə/,名词,苔原。,原生词根。
391,blitzo,/ˈblitʰzo/,名词,闪电。,源自德语「Blitz」。
392,blizarto,/bliˈzaɹtʰo/,名词,暴风雪。,源自法语「blizzard」。
393,bloko,/ˈblo.kʰo/,名词,块，区块。,源自法语「bloc」
394,blom,/ˈblom/,名词,医者。,原生词根。
395,blova,/ˈblo.va/,动词,吹。,原生词根（拟声）。
396,blovabela,/blovaˈbela/,形容词,可吹的。,「blova」+ 后缀 -bela（可被……的）。
397,blovaitá,/blovaˈitʰaː/,形容词,被吹的。,「blova」+ 后缀 -itá（结果状态）。
398,blua,/ˈblu.a/,形容词,蓝色的。,源自法语「bleu」
399,blutpá,/ˈblutʰpaː/,名词,分量。,原生词根。
400,bo,/ˈbo/,名词,黄牛。,源自越南语「bo」。
401,boar,/ˈboaɹ/,名词,野猪。,源自日耳曼语「boar」。
402,boat,/ˈboatʰ/,名词,小船。,源自日耳曼语「boat」。
403,boatn,/bo.ˈa.tʰən/,动词,听。,"英语 ""listen"" 变体。"
404,boatnabela,/boatʰnaˈbela/,形容词,可听的。,「boatn」+ 后缀 -bela（可被……的）。
405,boatnitá,/boaˈtʰnitʰaː/,形容词,被听的。,「boatn」+ 后缀 -itá（结果状态）。
406,bodhi,/ˈbodhi/,名词,菩提树。,源自梵语「बोधि」(bodhi)。
407,bodhisatova,/bodhisaˈtʰova/,名词,菩萨。,源自梵语「बोधिसत्त्व」(bodhisattva)。
408,bois,/ˈbois/,名词,树林。,源自法语「bois」。
409,bokian,/boˈkʰian/,名词,鹳。,源自波兰语「bocian」。
410,boksi,/ˈbokʰsi/,名词,权杖。,原生词根。
411,boksinko,/boˈkʰsiŋkʰo/,名词,拳击。,源自英语「boxing」。
412,bokzek,/ˈbokʰzəkʰ/,名词,培根。,源自波兰语「boczek」。
413,bol,/bol/,名词,瓢，舀器。,"英语 ""bowl""。"
414,bolto,/ˈboltʰo/,名词,螺栓。,源自英语「bolt」。
415,bompo,/ˈbompo/,名词,炸弹。,源自英语「bomb」。
416,boninfan,/boˈnin.fan/,名词,好孩子。,"""bon"" + ""infan""。"
417,bonitá,/ˈbo.ni.tʰaː/,形容词,好的。,"拉丁语 ""bonus""。"
418,bonkoreko,/boŋkʰoˈʁekʰo/,名词,仁慈。,源自世界语「bonkoreco」。
419,bonsai,/boˈnsai/,名词,盆景。,源自日语「盆栽」(bonsai)。
420,bonto,/ˈbontʰo/,名词,债券。,源自英语「bond」。
421,bonus,/ˈbonus/,名词,奖金。,源自英语「bonus」。
422,bonveno,/boˈnveno/,名词,欢迎。,源自世界语「bonveno」。
423,bora,/ˈboʁa/,名词,旗帜。,原生词根。
424,borétro,/boˈʁeːtʰro/,名词,木桶。,原生词根。
425,borsohko,/boˈɹsohkʰo/,名词,红菜汤。,源自俄语「борщ」(borshch)。
426,borsuk,/ˈboɹsukʰ/,名词,獾。,源自波兰语「borsuk」。
427,botanik,/boˈtʰanikʰ/,名词,植物学。,源自希腊语「βοτανική」(botanike)。
428,bouĝi,/boˈud͡ʒi/,名词,蜡烛。,源自法语「bougie」。
429,boulanĝer,/bouˈland͡ʒəɹ/,名词,面包师。,源自法语「boulanger」。
430,boulanĝeri,/boulaˈnd͡ʒeʁi/,名词,面包店。,源自法语「boulangerie」。
431,boulevarto,/bouləˈvaɹtʰo/,名词,大道。,源自法语「boulevard」。
432,bousheri,/bouˈʃeʁi/,名词,肉店。,源自法语「boucherie」。
433,bouteilo,/boutʰəˈilo/,名词,酒瓶。,源自法语「bouteille」。
434,bozu,/ˈbozu/,名词,宾客。,原生词根。
435,bradi,/ˈbradi/,形容词,缓慢的。,源自希腊语「βραδύς」(bradys)。
436,bráglǽ,/ˈbraːɡlæː/,名词,刻痕。,原生词根。
437,brahma,/ˈbrahma/,名词,梵天。,源自梵语「ब्रह्मा」(brahma)。
438,brahman,/ˈbrahman/,名词,梵。,源自梵语「ब्रह्मन्」(brahman)。
439,brahmana,/braˈhmana/,名词,婆罗门。,源自梵语「ब्राह्मण」(brahmana)。
440,brako,/ˈbra.kʰo/,名词,手臂。,借世界语 brako。
441,branĉa,/ˈbran.tʃa/,名词,树枝。,"拉丁语 ""branca""。"
442,bre,/ˈbre/,名词,遗物。,原生词根。
443,brera,/ˈbreʁa/,动词,吞咽。,原生词根。
444,bresa,/ˈbre.sa/,动词,搅动，搅拌。,原生词根。
445,bresabela,/brəsaˈbela/,形容词,可搅动的。,「bresa」+ 后缀 -bela（可被……的）。
446,bresaitá,/brəsaˈitʰaː/,形容词,被搅动的。,「bresa」+ 后缀 -itá（结果状态）。
447,breto,/ˈbretʰo/,名词,砧板。,源自德语「Brett」。
448,bría,/ˈbriːa/,名词,家谱。,原生词根。
449,brieftasho,/briəˈftʰaʃo/,名词,钱包。,源自德语「Brieftasche」。
450,brifarbia,/brifaˈɹbia/,形容词,破旧的。,原生词根。
451,bril,/bril/,名词,精彩，光辉。,"可能源自意大利语 ""brillare""。"
452,brile,/ˈbri.lə/,副词,明亮地。,bril（光辉）+ 副词化 -e。
453,brili,/ˈbri.li/,动词,闪烁，闪耀。,"意大利语 ""brillare""。"
454,brilibela,/briliˈbela/,形容词,可闪烁的。,「brili」+ 后缀 -bela（可被……的）。
455,brilítá,/briˈliːtʰaː/,形容词,被闪烁的。,「brili」+ 后缀 -itá（结果状态）。
456,brilo,/ˈbrilo/,名词,眼镜。,源自德语「Brille」。
457,brip,/ˈbrip/,名词,印章。,原生词根。
458,brirve,/ˈbriɹvə/,名词,羊皮卷。,原生词根。
459,bróder,/ˈbroː.dəɹ/,名词,兄弟（日常）。,日耳曼语源。
460,bronzo,/ˈbronzo/,名词,青铜像。,源自意大利语「bronzo」。
461,brosat,/ˈbrosatʰ/,动词,抛掷。,源自俄语「бросать」(brosat)。
462,broski,/ˈbroskʰi/,名词,铃铛。,原生词根。
463,broso,/ˈbroso/,名词,刷子。,源自法语「brosse」。
464,bruhobá,/bruˈhobaː/,名词,壁炉。,原生词根。
465,brula,/ˈbru.la/,动词,燃烧。,"拉丁语 ""brulare""。"
466,brulabela,/brulaˈbela/,形容词,可燃烧的。,「brula」+ 后缀 -bela（可被……的）。
467,brulaitá,/brulaˈitʰaː/,形容词,被燃烧的。,「brula」+ 后缀 -itá（结果状态）。
468,bruof,/ˈbruof/,名词,庙宇。,原生词根。
469,brusnika,/bruˈsnikʰa/,名词,越橘。,源自俄语「брусника」(brusnika)。
470,brusta,/ˈbrus.ta/,名词,胸膛，胸口。,源自德语「Brust」
471,brútke,/ˈbruːtʰkʰə/,名词,手套。,原生词根。
472,buaia,/buaˈia/,名词,鳄鱼。,源自马来语「buaya」。
473,budoha,/buˈdoha/,名词,佛陀。,源自梵语「बुद्ध」(buddha)。
474,budohiat,/budoˈhiatʰ/,动词,开悟。,源自梵语「बुध्यते」(buddhyate)。
475,budu,/ˈbudu/,名词,鱼露。,源自马来语「budu」。
476,buĝet,/ˈbu.d͡ʒətʰ/,名词,预算。,源自英语「budget」。
477,buket,/ˈbukʰətʰ/,名词,桶。,源自日耳曼语「bucket」。
478,buko,/ˈbu.kʰo/,名词,嘴，口。,源自拉丁语「bucca」
479,bulet,/ˈbulətʰ/,名词,子弹。,源自英语「bullet」。
480,buli,/ˈbu.li/,动词,沸腾。,源自拉丁语「bullire」(bullire)。
481,bulir,/ˈbuliɹ/,动词,煮沸。,源自拉丁语「bullire」。
482,bulirabela,/buliʁaˈbela/,形容词,可煮沸的。,「bulir」+ 后缀 -bela（可被……的）。
483,buliritá,/buliˈʁitʰaː/,形容词,被煮沸的。,「bulir」+ 后缀 -itá（结果状态）。
484,bulpo,/ˈbulpo/,名词,灯泡。,源自英语「bulb」。
485,bulrútro,/buˈlruːtʰro/,动词,干燥。,原生词根。
486,buluh,/ˈbuluh/,名词,竹林。,源自马来语「buluh」。
487,bumta,/ˈbumtʰa/,名词,染料。,原生词根。
488,bun,/ˈbun/,名词,米线。,源自越南语「bun」。
489,buoi,/buˈoi/,名词,柚子。,源自越南语「buoi」。
490,buom,/ˈbuom/,名词,蝴蝶。,源自越南语「buom」。
491,búpso,/ˈbuːpso/,名词,弓。,原生词根。
492,bureau,/buʁəˈau/,名词,书桌。,源自法语「bureau」。
493,bus,/ˈbus/,名词,公共汽车。,源自英语「bus」。
494,busineso,/busiˈneso/,名词,商业。,源自英语「business」。
495,buso,/ˈbu.so/,名词,巴士，公交。,借英语 bus。
496,cadir,/ˈkadiɹ/,名词,帐篷。,借词「cadir」。
497,çaira,/ˈsai.ʁa/,名词,知识，学问。,原生词根。
498,ĉakra,/ˈtʃakʰra/,名词,轮。,源自梵语「चक्र」(chakra)。
499,çalva,/ˈsal.va/,动词,拯救，挽救。,"拉丁语 ""salvare""。"
500,çalvabela,/salvaˈbela/,形容词,可拯救的。,「çalva」+ 后缀 -bela（可被……的）。
501,çalvaitá,/salvaˈitʰaː/,形容词,被拯救的。,「çalva」+ 后缀 -itá（结果状态）。
502,çalvanto,/salˈvan.tʰo/,名词,救世主。,çalva（救）+ -anto（施动者）。
503,camfistigi,/kamfiˈstʰiɡi/,名词,松子。,借词「cam fistigi」。
504,camí,/ˈkamiː/,名词,清真寺。,借词「camii」。
505,ĉampionsohip,/tʃampioˈnsohip/,名词,锦标赛。,源自英语「championship」。
506,ĉandana,/tʃaˈndana/,名词,檀香。,源自梵语「चन्दन」(chandana)。
507,çando,/ˈsan.do/,名词,窗户。,"拉丁语 ""fenestra"" 与德语 ""Fenster"" 混合。"
508,ĉanel,/ˈtʃanəl/,名词,频道。,源自英语「channel」。
509,çanta,/ˈsan.tʰa/,形容词,神圣的。,"拉丁语 ""sanctus""。"
510,çanten,/ˈsantʰən/,动词,变成神圣。,「çanta」+ 后缀 -en（变成）。
511,çantji,/ˈsantʰd͡ʒi/,动词,使神圣。,「çanta」+ 后缀 -ji（使动）。
512,çantli,/ˈsantʰli/,副词,神圣地。,「çanta」+ 后缀 -li（副词化）。
513,ĉapelo,/tʃaˈpe.lo/,名词,帽子。,借世界语 ĉapelo。
514,capsa,/ˈkap.sa/,名词,轿厢，舱室。,源自拉丁语「capsa」
515,carica,/kaˈʁika/,名词,皇后。,源自俄语「царица」(tsaritsa)。
516,ĉarto,/ˈtʃaɹtʰo/,名词,图表。,源自英语「chart」。
517,ĉasi,/ˈtʃa.si/,动词,狩猎。,"拉丁语 ""chassare""。"
518,ĉasibela,/tʃasiˈbela/,形容词,可狩猎的。,「ĉasi」+ 后缀 -bela（可被……的）。
519,ĉasítá,/tʃaˈsiːtʰaː/,形容词,被狩猎的。,「ĉasi」+ 后缀 -itá（结果状态）。
520,çéfa,/ˈseː.fa/,名词,钢笔。,"拉丁语 ""stylus"" 变体。"
521,ĉefa,/ˈtʃe.fa/,形容词,主要的。,源自法语「chef」+ 形容词化。
522,ĉefadministranto,/tʃef.ad.mi.nis.ˈtʰran.tʰo/,名词,首席行政官。,ĉefo（首领）+ administranto（管理者）。
523,ĉefo,/ˈtʃe.fo/,名词,首领，头目。,源自法语「chef」。
524,ĉek,/ˈtʃekʰ/,名词,支票。,源自英语「check」。
525,çéla,/ˈseː.la/,名词,天空，苍穹。,原生词根。
526,celar,/ˈke.laɹ/,动词,瞄准，指着。,源自法语「cibler」
527,çélaváyn,/ˈseː.la.vaːjn/,名词,天色将变未变的那一刻，天空的蓝浸透万物。,çéla（天空）+ váyn（染）。
528,centro,/ˈken.tʰro/,名词,中心。,借拉丁 centrum。
529,çerka,/ˈseɹ.kʰa/,动词,研究，探索。,原生词根。
530,çerkabela,/səɹkʰaˈbela/,形容词,可研究的。,「çerka」+ 后缀 -bela（可被……的）。
531,çerkaitá,/səɹkʰaˈitʰaː/,形容词,被研究的。,「çerka」+ 后缀 -itá（结果状态）。
532,certatim,/ˈkʰeɹ.tʰa.tʰim/,副词,争先地，竞争地。,源自拉丁语「certatim」
533,ĉes,/tʃəs/,动词,停止。,借世界语 ĉesi。
534,ĉesto,/ˈtʃestʰo/,名词,柜。,源自日耳曼语「chest」。
535,çeval,/ˈse.val/,名词,马。,"第二版新增，源自拉丁语 ""caballus""。"
536,ceviz,/ˈkeviz/,名词,核桃。,借词「ceviz」。
537,çi,/si/,指示词,此（近指）。,"世界语 ""ĉi""。"
538,çikad,/siˈkʰad/,名词,蝉。,"拉丁语 ""cicada""。"
539,çikadkant,/si.ˈkʰad.kʰantʰ/,名词,蝉声。,"""çikad"" + ""kant""。"
540,ĉiken,/ˈtʃikʰən/,名词,鸡。,源自日耳曼语「chicken」。
541,cinar,/ˈkinaɹ/,名词,梧桐。,借词「cinar」。
542,çindro,/ˈsin.dro/,名词,灰烬。,"拉丁语 ""cinis""。"
543,ĉini,/ˈsi.ni/,形容词,中国的，中文的。,源自拉丁语「Sinae」（中国）
544,çinta,/ˈsin.tʰa/,形容词,洁净的，纯净的。,原生词根。
545,cintaiati,/kintʰaiˈatʰi/,动词,沉思。,源自梵语「चिन्तयति」(cintayati)。
546,çinten,/ˈsintʰən/,动词,变成洁净。,「çinta」+ 后缀 -en（变成）。
547,çintji,/ˈsintʰd͡ʒi/,动词,使洁净。,「çinta」+ 后缀 -ji（使动）。
548,çintli,/ˈsintʰli/,副词,洁净地。,「çinta」+ 后缀 -li（副词化）。
549,ĉirkau,/ˈtʃiɹkʰau/,副词,周围。,源自拉丁语「circa」。
550,ĉirkaurvidante,/tʃir.kʰauʁ.viˈdan.tʰe/,分词,环顾着，四下张望。,「ĉirkau」(周围) + 「vid」(看) + 现在分词 -ante
551,citar,/ˈki.taɹ/,动词,引用，征引。,源自拉丁语「citare」
552,çola,/ˈso.la/,名词,太阳。,"拉丁语 ""sol""。"
553,çolaflóra,/so.laˈfloː.ʁa/,名词,向日葵。,「çola」（太阳）+「flóra」（花卉）
554,çolagarda,/so.laˈgaɹ.da/,形容词,防晒的，遮阳的。,「çola」（太阳）+「garda」（守护，保卫）
555,çora,/ˈso.ʁa/,名词,姐妹。,"拉丁语 ""soror""。"
556,çorton,/ˈsoɹ.tʰon/,动词,制作，制造。,"拉丁语 ""creare"" 变体。"
557,çortonabela,/soɹtʰonaˈbela/,形容词,可制作的。,「çorton」+ 后缀 -bela（可被……的）。
558,çortonitá,/soɹtʰoˈnitʰaː/,形容词,被制作的。,「çorton」+ 后缀 -itá（结果状态）。
559,da,/da/,词根,久（时间词根，用于复合词，如 togioda）。,原生词根（旧稿误收世界语 da 作助词，已废）。
560,dæ,/dæ/,助词,情感动作助词，组成复合体态。,原生功能词。
561,dadaiati,/dadaiˈatʰi/,动词,奉献。,源自梵语「dadayati」。
562,dadati,/daˈdatʰi/,动词,施舍。,源自梵语「ददाति」(dadati)。
563,dafno,/ˈdafno/,名词,桂冠。,源自希腊语「δάφνη」(daphne)。
564,dai,/ˈdai/,名词,白天。,源自日耳曼语「day」。
565,dakgarten,/daˈkʰɡaɹtʰən/,名词,屋顶花园。,源自德语「Dachgarten」。
566,dakvi,/ˈdakʰvi/,名词,亡者。,原生词根。
